SiteId,SiteLocation,Date,DayOfWeek,TravelDirection,Hour1,Hour2,Hour3,Hour4,Hour5,Hour6,Hour7,Hour8,Hour9,Hour10,Hour11,Hour12,Hour13,Hour14,Hour15,Hour16,Hour17,Hour18,Hour19,Hour20,Hour21,Hour22,Hour23,Hour24
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2013-01-23 00:00:00,Wednesday,Northbound,904,506,492,771,1832,4954,7303,6497,6522,5842,5460,5424,5695,5930,6409,6416,5832,5669,5485,3978,3374,3063,2638,1477
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2010-10-24 00:00:00,Sunday,Northbound,1697,982,749,544,786,1281,1940,2285,3213,4493,6048,6806,6232,5917,5782,5926,5780,5912,5713,4808,4269,3892,2880,1955
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2010-10-31 00:00:00,Sunday,Northbound,1759,1120,981,711,740,1092,1726,1906,2572,3507,4449,5084,5402,5809,6101,6440,6179,5242,4839,4110,4009,3959,3225,1985
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2010-07-30 00:00:00,Friday,Northbound,1399,850,772,792,1779,4360,7477,7896,7272,6492,6866,6014,6877,7495,7703,7423,7088,6511,6280,5728,5230,5135,4780,3273
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2010-08-06 00:00:00,Friday,Northbound,1371,826,748,832,1743,4330,7410,8010,6990,6673,6739,6867,6686,6516,6804,6464,6771,6876,6643,5360,5205,5087,4570,3422
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2010-08-13 00:00:00,Friday,Northbound,1445,792,693,822,1704,4448,7389,7951,7036,6768,6811,5924,7089,7437,7746,7471,6766,6533,6156,5260,4949,5057,4653,3341
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2015-08-16 00:00:00,Sunday,Northbound,2079,1186,824,689,943,1679,2492,2725,3866,5251,6485,6585,6798,6812,7080,7024,6588,6441,6547,6199,5955,5639,4773,2671
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2015-08-23 00:00:00,Sunday,Northbound,2026,1102,904,677,871,1691,2405,2777,3698,5352,6395,6520,6383,5874,6640,6668,6594,6454,6741,6361,5948,5480,4636,2861
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2015-08-30 00:00:00,Sunday,Northbound,1491,950,697,600,807,1597,2277,2444,3797,5561,6692,6822,6123,5736,6218,6825,6659,5924,6363,5915,5423,4684,3477,2407
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-04-29 00:00:00,Sunday,Southbound,2247,1756,1841,1158,1030,1191,1798,2471,2703,3861,5160,5766,5997,6327,6382,6313,6781,6346,5588,5537,4424,4346,3123,2057
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-05-06 00:00:00,Sunday,Southbound,2413,1872,1967,1070,1133,1302,1929,2604,3059,4228,5101,5830,6069,6122,6218,6724,7443,6542,5768,5274,4503,4278,3248,2056
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-05-13 00:00:00,Sunday,Southbound,2750,1850,1812,1023,1010,1084,1611,2276,2954,4548,6076,6644,7202,6715,6672,6785,6854,6373,6302,5814,5225,4710,3456,2564
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-05-20 00:00:00,Sunday,Southbound,2648,2042,2228,1250,1200,1402,1909,2667,3279,4406,5503,6361,6549,6498,6692,6703,6559,6315,6092,5311,4348,4062,3280,2229
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-05-27 00:00:00,Sunday,Southbound,2296,1653,1876,999,863,986,1410,2047,2536,3530,4683,5065,5392,5875,6061,6224,6893,5835,5185,4854,4583,4380,3611,2538
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-06-03 00:00:00,Sunday,Southbound,2584,1785,1681,1166,1065,1308,1833,2293,2795,4069,5060,5859,6063,6357,6067,6508,6375,5833,5535,4876,4356,4108,3279,2279
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2015-05-20 00:00:00,Wednesday,Northbound,1163,737,593,886,2288,6518,7210,5572,5593,5506,6060,6269,6317,6673,5383,5575,5584,5809,6086,4763,4256,4226,3782,2364
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2015-05-27 00:00:00,Wednesday,Northbound,1112,752,563,940,2345,6702,7590,6694,6072,5816,6131,6169,6551,6739,7342,7130,7064,6619,6850,4523,4113,3928,3405,2055
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2015-06-03 00:00:00,Wednesday,Northbound,1050,731,602,888,2343,6700,7439,6365,5942,5738,6673,6527,6508,6436,7098,6777,5834,5753,5745,4746,4264,4041,3386,2038
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2015-06-10 00:00:00,Wednesday,Northbound,1213,775,742,962,2336,6550,7587,6565,5628,4981,5121,5004,5901,7066,6531,5724,5193,5768,6221,4954,4549,4493,3809,2322
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2015-06-17 00:00:00,Wednesday,Northbound,1343,859,696,929,2410,6639,6975,6107,5467,5459,5403,6250,6733,6980,7138,6278,5478,5809,7072,5385,4897,4659,3916,2400
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2011-11-28 00:00:00,Monday,Southbound,1214,698,655,696,1732,4069,6502,7537,6730,6255,5938,6368,6561,6867,7636,8349,8868,8219,6324,4533,3726,3566,2802,1944
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2011-12-05 00:00:00,Monday,Southbound,1154,690,669,679,1527,4015,6311,7337,6951,5867,6032,6403,6464,6766,7879,8781,8588,7885,6827,4657,3769,3920,3042,2212
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2010-08-20 00:00:00,Friday,Northbound,1341,706,619,768,1775,4340,7369,7120,6980,6762,6791,6230,6870,7303,7272,6825,6901,6937,6724,5614,5272,5172,4651,3152
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2010-08-27 00:00:00,Friday,Northbound,1303,740,619,765,1753,4388,7255,7762,6782,5883,5893,6531,6689,6963,7458,7677,7731,7601,6855,5750,4864,4856,4326,3040
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2010-09-03 00:00:00,Friday,Northbound,1354,805,707,807,1724,4329,7078,7909,6930,6695,6833,6471,7129,7361,7458,7302,6713,6663,6540,5255,5125,4950,4399,3046
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2011-05-24 00:00:00,Tuesday,Southbound,1345,945,895,801,1524,3785,6518,7985,6882,6073,6130,6346,6542,6862,7916,8638,8934,7878,6935,5203,4631,4240,3476,2372
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2011-05-31 00:00:00,Tuesday,Southbound,1259,750,681,644,1643,3911,6357,7658,7039,6472,6008,6293,6620,6912,7941,8772,8911,7490,5832,5455,4095,4301,3602,2271
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2011-06-07 00:00:00,Tuesday,Southbound,1411,926,919,743,1535,3754,6462,7168,5740,5812,6107,6425,6726,7142,7972,7652,8182,7294,7772,5880,4508,4435,3445,2401
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2011-06-14 00:00:00,Tuesday,Southbound,1492,1029,892,796,1600,3906,6675,7968,7161,6583,6565,5726,6907,7139,8089,8803,8937,8104,7095,5606,4811,5079,4073,2536
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2011-12-12 00:00:00,Monday,Southbound,1196,690,647,669,1514,3810,6378,7413,6922,6128,6054,6400,6407,6751,7598,7832,7468,7394,6977,4697,5432,6666,3515,2119
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2011-12-19 00:00:00,Monday,Southbound,1332,783,793,748,1526,3698,6208,7222,6268,6005,6360,6611,6681,7192,8371,9401,9259,8570,7262,4258,3878,4329,3253,2360
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2011-12-26 00:00:00,Monday,Southbound,1123,710,563,577,952,1440,1976,2432,2709,3762,4969,5594,5945,6098,6230,6504,5967,5424,4684,4196,3866,3554,2920,2151
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-01-02 00:00:00,Monday,Southbound,1168,801,691,592,913,1457,2159,2598,2697,3443,4482,4991,5467,5965,5850,6292,5841,4926,4363,3953,3388,3215,2729,1950
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-11-09 00:00:00,Friday,Southbound,1706,1153,1143,886,1731,3773,6293,7669,6922,4843,6937,7236,7658,7958,8641,9264,8950,8742,7584,6658,4776,4390,4196,3563
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-11-16 00:00:00,Friday,Southbound,1750,1181,1160,929,1767,3900,6225,7476,6972,6497,6556,7152,7551,8088,8137,8181,8123,6748,7277,6821,5048,4428,4324,3590
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-11-23 00:00:00,Friday,Southbound,1428,959,830,817,1198,1821,2396,3169,3486,4180,5372,5708,5960,5814,6135,6445,6019,5152,4968,4249,3635,3366,3193,2466
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-11-30 00:00:00,Friday,Southbound,1845,1174,1174,912,1650,3741,6028,6830,7070,6576,6659,6777,7353,7704,7907,8576,7893,7522,6979,5642,4969,4088,3888,3443
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-12-07 00:00:00,Friday,Southbound,1604,1142,1122,964,1635,3720,6327,7451,6973,6151,6673,6962,7081,7599,8288,9067,8952,7529,6139,5971,5388,4652,4777,3629
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-12-14 00:00:00,Friday,Southbound,1725,1164,1214,1113,1759,3793,6132,6981,6827,6565,7019,7241,7605,8171,8877,9456,8867,8122,6590,6531,4990,4797,4742,3590
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2013-08-16 00:00:00,Friday,Northbound,1325,736,640,824,1834,5105,7723,7071,6416,6315,6145,6601,6931,7144,6879,6780,6045,6662,6017,5546,4858,4822,4543,3255
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-01-05 00:00:00,Thursday,Southbound,1568,941,968,764,1405,3542,6288,7682,6900,5842,5960,6117,6389,7097,7870,8658,8543,7725,7279,5392,4335,4017,3225,2354
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-01-12 00:00:00,Thursday,Southbound,1456,996,915,806,1571,3783,6325,7441,7179,6242,5813,6399,6196,6270,8005,9283,8971,7527,7083,5995,4572,4030,3306,2202
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-01-19 00:00:00,Thursday,Southbound,496,389,349,493,811,1615,2110,2194,2036,1922,1924,1976,2144,2418,2966,3126,2625,1885,1518,1317,1117,1042,943,767
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-01-26 00:00:00,Thursday,Southbound,1526,1040,1061,874,1566,3723,6246,7046,6623,6240,6345,6502,6846,7287,7572,8376,8559,8032,7280,6063,4660,4353,3142,2396
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-02-02 00:00:00,Thursday,Southbound,1358,944,1005,787,1486,3823,6432,7709,7183,6225,6175,6523,6649,7143,8134,9060,9180,8052,6963,5706,4828,4421,3238,2299
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-02-09 00:00:00,Thursday,Southbound,1369,917,943,804,1574,3720,6212,7199,6450,6257,5713,6446,6662,7028,7802,8412,8490,7580,7072,5860,4821,4305,3221,2504
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2016-01-23 00:00:00,Saturday,Southbound,3083,2068,1996,1238,1329,1821,2681,4106,4802,5889,6634,7170,7363,7253,7216,7609,7558,7289,6234,5649,4416,4663,4294,3518
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2016-01-30 00:00:00,Saturday,Southbound,2736,1900,1833,1171,1325,1874,2892,3895,4789,6207,6914,7415,7899,8165,8430,8463,8523,7960,7153,6394,5279,5058,4904,3965
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2016-08-06 00:00:00,Saturday,Southbound,3302,2245,2239,1500,1545,2091,3152,4748,6086,7109,7878,8140,8386,7645,7648,8199,7865,7673,7065,6985,6536,6795,7669,4955
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2016-08-13 00:00:00,Saturday,Southbound,4303,2352,2217,1522,1594,2191,2868,3958,5701,6611,7929,8074,7858,7219,6856,6926,6851,6649,6761,5980,5509,5424,4930,4066
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2016-08-20 00:00:00,Saturday,Southbound,3001,2003,2051,1611,1878,2202,3098,4675,6014,6356,7046,6964,7377,6966,6639,7040,6589,6560,6441,5485,5598,5943,4938,4094
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2016-08-27 00:00:00,Saturday,Southbound,2994,2173,2177,1528,1577,2047,3242,4566,5733,6872,7699,7865,8550,7968,8080,8009,7962,7322,7005,6402,5731,5678,4996,3843
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2016-12-30 00:00:00,Friday,Southbound,2332,1718,1631,1250,1932,3337,5010,6263,6423,6714,7866,8265,8906,9619,9937,9844,9622,9084,7384,6798,5690,5224,4899,3906
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2017-01-06 00:00:00,Friday,Southbound,2030,1327,1440,1084,2068,4311,6976,8432,7498,7411,7629,7931,7373,9120,9999,9314,9686,9331,8846,7636,5628,5139,4866,3845
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2017-01-13 00:00:00,Friday,Southbound,1979,1410,1564,1198,2225,4556,7183,8758,7777,7423,7687,8274,6515,9090,10060,10452,9886,9494,9164,7741,5729,5395,5135,4187
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2017-01-20 00:00:00,Friday,Southbound,1929,1386,1424,1181,2233,4599,7335,8363,8109,7564,7727,8649,8928,9517,10097,10429,10124,9314,7842,6935,5416,5310,5054,4245
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2017-01-27 00:00:00,Friday,Southbound,2108,1405,1542,1221,2220,4797,7144,8758,8115,7850,8103,8023,8607,8947,9891,9370,9491,9321,8702,8051,6079,5800,5413,4290
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2013-04-29 00:00:00,Monday,Northbound,1190,642,581,773,1810,5025,6936,6353,5251,5959,5969,6122,5953,6231,6982,7121,6843,6904,5878,4010,3372,3253,2841,1621
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2013-05-06 00:00:00,Monday,Northbound,1200,715,540,731,1824,5018,7707,7135,5948,6047,6041,5933,5854,6374,6818,6853,6771,6224,5302,3995,3405,3301,2741,1693
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2013-05-13 00:00:00,Monday,Northbound,1138,719,537,680,1873,5006,7624,7341,5992,6212,5914,6060,5926,6002,6720,6637,6354,6550,5287,4056,3397,3307,2724,1743
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2013-05-20 00:00:00,Monday,Northbound,1286,736,514,698,1876,5174,7734,7310,6659,6186,6059,6185,6371,6837,7296,6085,6152,6571,5568,4282,3637,3563,3061,2661
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2013-05-27 00:00:00,Monday,Northbound,1317,824,637,597,815,1604,2170,2375,2680,3821,4894,5600,5694,5536,5740,5540,5416,5272,4892,4742,3834,3825,3360,2145
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2013-06-03 00:00:00,Monday,Northbound,1268,875,584,792,1929,5143,7778,7367,5554,5879,6017,6162,6045,6571,7004,6946,7054,6867,5705,4082,3490,3376,2839,1780
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2013-12-20 00:00:00,Friday,Northbound,1407,852,715,939,1959,3900,4861,4739,4663,5114,5618,5761,5998,6397,6812,6633,6132,5849,5504,4728,3994,3857,3678,3013
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2013-12-27 00:00:00,Friday,Northbound,1286,893,603,726,1547,4136,6251,6248,5692,5794,6175,6394,6564,6537,7174,6704,6349,5921,5481,4266,3935,3731,3636,2537
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2014-01-03 00:00:00,Friday,Northbound,1250,774,646,788,1731,4747,7421,7102,6242,6024,5929,5432,6339,6773,7171,6835,6275,5071,5530,4399,3779,3584,3398,2426
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2014-01-10 00:00:00,Friday,Northbound,945,575,512,700,1770,4839,7399,6613,5831,5582,5794,6115,6331,6591,7478,7023,6215,5555,5702,4805,4059,4027,3667,2489
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2014-01-17 00:00:00,Friday,Northbound,980,571,520,763,1777,5019,7642,6602,6049,5852,5938,6367,6335,7020,7536,7267,6547,6337,6086,5224,4155,4045,3338,2072
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2014-01-24 00:00:00,Friday,Northbound,942,624,490,774,1756,4334,6672,6852,5918,6199,6030,5593,6239,6380,7288,6885,6549,6275,6047,4956,3993,3560,3191,1962
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2014-11-16 00:00:00,Sunday,Southbound,2131,1640,1794,1033,956,1217,1654,2293,2942,4445,5046,5105,5388,6188,6468,6423,6656,6130,5204,4706,4102,3636,2929,2209
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2014-11-23 00:00:00,Sunday,Southbound,3084,2000,1972,1050,1037,1255,1598,2320,2884,4010,5129,5534,6010,6020,5517,5745,7898,7177,5214,4667,4002,3818,2855,2140
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2014-11-30 00:00:00,Sunday,Southbound,1889,1518,1544,1001,1232,1456,1803,2080,2732,3904,5064,5490,6025,6197,6316,6139,5887,5608,5194,4652,5221,5154,3286,2159
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2014-12-07 00:00:00,Sunday,Southbound,2552,2032,2062,1182,1077,1409,1817,2363,2927,4028,5066,5697,6335,6254,5484,5548,5971,6124,5157,4592,4639,4063,3089,1929
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2014-12-14 00:00:00,Sunday,Southbound,2508,2027,1844,1052,1066,1219,1740,2392,2950,4025,5278,5648,6210,6210,5501,5753,7042,7905,5798,5096,4701,4284,3194,1951
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2014-12-21 00:00:00,Sunday,Southbound,2314,1772,1726,1166,1221,1443,1758,2284,2936,4061,4992,5843,6527,6640,6544,6514,6387,5751,4230,4142,3999,5152,3542,2312
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2015-01-23 00:00:00,Friday,Northbound,895,650,515,886,2095,5890,7121,6193,5565,5712,5820,6216,6143,6570,6809,6132,6352,6095,5669,4872,4173,3965,3741,2375
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2015-01-30 00:00:00,Friday,Northbound,970,621,577,898,2150,6063,7335,6185,5493,5851,6223,6499,6637,7108,7427,6761,6244,6295,5590,5210,4666,4170,3789,2695
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2015-02-06 00:00:00,Friday,Northbound,1036,586,543,825,2099,5834,6988,6073,5301,5110,5648,5879,6051,6411,6444,6352,5760,6400,6058,4969,4258,4186,3824,2713
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2015-02-13 00:00:00,Friday,Northbound,1097,657,615,898,2188,6086,6833,6366,6157,6079,6270,6620,7119,6775,7108,6467,5875,6183,6143,5421,4547,4521,4112,3443
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2015-02-20 00:00:00,Friday,Northbound,1055,718,623,866,2185,6019,6937,5926,6092,5873,6135,6437,6757,6607,7175,7105,6647,6426,6142,5361,4416,4452,4108,2667
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-04-28 00:00:00,Saturday,Southbound,2357,1724,1647,1104,1153,1602,2596,3821,4248,5303,6018,6516,6583,6341,6668,7039,6936,6656,5971,5336,4585,4613,4110,3125
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-05-05 00:00:00,Saturday,Southbound,2271,1881,1553,1002,1141,1628,2559,3681,4216,4956,5958,6332,6511,6128,6372,7059,7765,6795,6035,5158,4616,5542,4300,3520
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-05-12 00:00:00,Saturday,Southbound,2550,1860,1628,984,1145,1600,2400,3591,4626,5747,6332,6696,6834,6254,6421,6700,6841,6095,5538,5601,5135,6480,5058,3908
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-05-19 00:00:00,Saturday,Southbound,2464,1872,1683,1131,1337,1831,2786,4162,5292,6189,6577,6362,6978,6846,7088,7048,7192,7325,6751,5842,5101,5020,5040,3768
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-05-26 00:00:00,Saturday,Southbound,2385,1821,1699,1012,1241,1567,2304,3440,4660,5669,6406,6283,6395,5794,5848,6045,6258,6123,5947,6162,5963,4987,4176,3197
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-06-02 00:00:00,Saturday,Southbound,2474,1768,1594,941,1181,1752,2552,3701,4355,5192,5751,6058,6653,6183,6109,6893,6402,6332,5768,5264,4371,4394,4304,4013
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2011-01-23 00:00:00,Sunday,Southbound,2321,1795,1833,1054,988,985,1545,2156,2237,3207,4379,4909,5523,5882,5790,5972,6133,5773,5137,4580,3861,3371,2531,1710
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2011-01-30 00:00:00,Sunday,Southbound,2345,1918,1889,993,854,1052,1514,2129,2378,3444,4608,5261,5714,6313,6462,6586,6584,6367,5566,4526,3795,3456,2694,1805
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2011-02-06 00:00:00,Sunday,Southbound,2170,1836,1764,972,816,991,1542,2017,2313,3341,4431,5053,5688,6381,6627,5566,4425,3998,3517,4627,4647,3602,2656,1662
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2011-02-13 00:00:00,Sunday,Southbound,2706,2168,2162,1090,944,1121,1651,2249,2424,3455,4747,5372,6115,6414,6619,6900,6905,6166,5720,4843,4132,3865,2971,2112
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-08-28 00:00:00,Tuesday,Northbound,1191,667,578,809,2002,4920,7553,7195,6490,6444,6175,6191,6461,6721,7389,7162,7090,6862,6210,4810,4247,3771,3160,1798
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-09-04 00:00:00,Tuesday,Northbound,1253,671,502,775,1900,4975,7820,6883,6235,5203,5554,6216,6170,6494,7096,7162,6876,6770,5862,4378,3994,3458,2998,1743
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-09-11 00:00:00,Tuesday,Northbound,953,585,568,760,1815,4826,7759,6969,5989,5899,5968,6047,5951,6514,7027,7082,6930,6806,5980,4559,3946,3498,2790,1532
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-09-18 00:00:00,Tuesday,Northbound,1014,603,540,785,1883,5014,7686,7102,6054,6312,6067,5905,6144,6544,7185,6975,6470,6753,6424,4890,4052,3548,2847,1596
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-09-25 00:00:00,Tuesday,Northbound,912,512,541,779,1902,4943,7486,6944,6510,5370,5661,5898,5807,6212,7043,6932,6886,6767,5829,4434,3776,3353,2590,1478
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-10-02 00:00:00,Tuesday,Northbound,915,472,504,761,1899,4999,7519,6710,6261,6165,6065,5733,6012,6169,6690,7078,7161,6052,6094,4357,3526,3231,2612,1469
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2011-09-03 00:00:00,Saturday,Southbound,2569,1778,1852,1125,1157,1706,2303,3351,4502,5626,6650,6677,6441,6024,5996,6234,6023,5921,5579,5489,5992,5201,3960,3139
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2011-09-10 00:00:00,Saturday,Southbound,2273,1810,1584,1072,1207,1790,2431,3586,4598,5458,6297,6208,6509,6122,6141,7166,7237,6536,5754,5629,5042,5325,4146,3526
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2011-03-02 00:00:00,Wednesday,Southbound,1480,968,821,783,1412,3528,6313,7750,6561,6137,5858,6251,5882,7009,7585,8020,8327,7616,6872,5037,4299,4165,3360,2417
